%SECTION%1%;General;
%FIELDS%;separation_distance_on_ground;
%DESCRIPTION%;[m];
;60;
%SECTION%1%;Nodes;
%FIELDS%;node_id;x;y;lat;lon;name;specification;
%DESCRIPTION%;ID;x-coordination;y-coordination;latitude;longitude;name;{'', gate, runway, holding_point, intermediate};
;519;516;467;0;52.9818778218373;taxiway;52.9818778218373;;
;520;74;517;0;60.91611019522681;taxiway;60.91611019522681;;
;521;517;518;0;60.91611019522681;taxiway;60.91611019522681;;
;522;518;75;0;60.91611019522681;taxiway;60.91611019522681;;
;523;80;560;0;56.208118963807685;taxiway;56.208118963807685;;
;524;560;72;0;56.207878769291206;taxiway;56.207878769291206;;
;525;142;561;0;53.306205603127665;taxiway;53.306205603127665;;
;526;561;562;0;53.306205603127665;taxiway;53.306205603127665;;
;527;562;64;0;53.306121179787404;taxiway;53.306121179787404;;
;528;106;601;0;53.520042967709344;taxiway;53.520042967709344;;
;529;601;602;0;53.51987479551849;taxiway;53.51987479551849;;
;530;602;603;0;53.519790709224885;taxiway;53.519790709224885;;
;531;603;604;0;53.51970662279918;taxiway;53.51970662279918;;
;532;604;107;0;53.51962253624136;taxiway;53.51962253624136;;
;533;106;590;0;65.1088309661563;taxiway;65.1088309661563;;
;534;590;108;0;65.10910744323311;taxiway;65.10910744323311;;
;535;74;548;0;51.005140806004626;taxiway;51.005140806004626;;
;536;548;549;0;51.00478787687876;taxiway;51.00478787687876;;
;537;549;550;0;51.00469964421572;taxiway;51.00469964421572;;
;538;550;551;0;51.00443494531076;taxiway;51.00443494531076;;
;539;551;45;0;51.00425847861095;taxiway;51.00425847861095;;
;540;45;552;0;53.8672846499242;taxiway;53.8672846499242;;
;541;552;553;0;53.867034017567164;taxiway;53.867034017567164;;
;542;553;554;0;53.86678338404399;taxiway;53.86678338404399;;
;543;554;555;0;53.866532749354654;taxiway;53.866532749354654;;
;544;555;556;0;53.86644920419905;taxiway;53.86644920419905;;
;545;556;46;0;53.866198567954804;taxiway;53.866198567954804;;
;546;46;557;0;57.386567211519285;taxiway;57.386567211519285;;
;547;557;558;0;57.386253528586955;taxiway;57.386253528586955;;
;548;558;559;0;57.386096686477806;taxiway;57.386096686477806;;
;549;559;320;0;57.3857830009735;taxiway;57.3857830009735;;
;550;81;605;0;54.56660285551837;taxiway;54.56660285551837;;
;551;605;606;0;54.56652038221904;taxiway;54.56652038221904;;
;552;606;607;0;54.56643790879505;taxiway;54.56643790879505;;
;553;607;608;0;54.56627296157312;taxiway;54.56627296157312;;
;554;608;609;0;54.56627296157312;taxiway;54.56627296157312;;
;555;609;82;0;54.56619048777517;taxiway;54.56619048777517;;
;556;85;591;0;64.79857500717769;taxiway;64.79857500717769;;
;557;591;592;0;64.79836665576234;taxiway;64.79836665576234;;
;558;592;84;0;64.79801940191469;taxiway;64.79801940191469;;
;559;45;536;0;63.60002829119425;taxiway;63.60002829119425;;
;560;536;537;0;63.60002829119425;taxiway;63.60002829119425;;
;561;537;72;0;63.60002829119425;taxiway;63.60002829119425;;
;562;162;563;0;61.993458111504076;taxiway;61.993458111504076;;
;563;563;67;0;61.993675889795654;taxiway;61.993675889795654;;
;564;47;564;0;65.28146974600674;taxiway;65.28146974600674;;
;565;564;565;0;65.28181442823485;taxiway;65.28181442823485;;
;566;565;58;0;65.2820212366982;taxiway;65.2820212366982;;
;567;58;571;0;57.241619879488454;taxiway;57.241619879488454;;
;568;571;61;0;57.24185573628853;taxiway;57.24185573628853;;
;569;75;620;0;50.75749004992196;taxiway;50.75749004992196;;
;570;620;621;0;50.75749004992196;taxiway;50.75749004992196;;
;571;621;45;0;50.75749004992196;taxiway;50.75749004992196;;
;572;48;599;0;60.72061411666898;taxiway;60.72061411666898;;
;573;599;600;0;60.72076234569936;taxiway;60.72076234569936;;
;574;600;55;0;60.72105880267457;taxiway;60.72105880267457;;
;575;59;593;0;64.02120738596888;taxiway;64.02120738596888;;
;576;593;594;0;64.02148855995303;taxiway;64.02148855995303;;
;577;594;60;0;64.02169943963077;taxiway;64.02169943963077;;
;578;461;598;0;53.134549977019546;taxiway;53.134549977019546;;
;579;598;57;0;53.13471936876931;taxiway;53.13471936876931;;
;580;56;572;0;50.61978777170001;taxiway;50.61978777170001;;
;581;572;573;0;50.61978777170001;taxiway;50.61978777170001;;
;582;573;574;0;50.61978777170001;taxiway;50.61978777170001;;
;583;574;51;0;50.61987667528132;taxiway;50.61987667528132;;
;584;52;547;0;53.65323756575511;taxiway;53.65323756575511;;
;585;547;56;0;53.65323756575511;taxiway;53.65323756575511;;
;586;51;568;0;66.48571515061602;taxiway;66.48571515061602;;
;587;568;502;0;66.4853090214403;taxiway;66.4853090214403;;
;588;502;569;0;66.5426164003143;taxiway;66.5426164003143;;
;589;569;570;0;66.54234587933026;taxiway;66.54234587933026;;
;590;570;122;0;66.54194009579204;taxiway;66.54194009579204;;
;591;62;519;0;62.25048486970237;taxiway;62.25048486970237;;
;592;519;520;0;62.250340283211;taxiway;62.250340283211;;
;593;520;521;0;62.249978815513366;taxiway;62.249978815513366;;
;594;521;47;0;62.24961734571677;taxiway;62.24961734571677;;
;595;47;522;0;56.343026160424095;taxiway;56.343026160424095;;
;596;522;523;0;56.342866414274255;taxiway;56.342866414274255;;
;597;523;524;0;56.342546920615796;taxiway;56.342546920615796;;
;598;524;48;0;56.34222742514562;taxiway;56.34222742514562;;
;599;138;538;0;52.21216583461761;taxiway;52.21216583461761;;
;600;538;539;0;52.21216583461761;taxiway;52.21216583461761;;
;601;539;540;0;52.21251060250379;taxiway;52.21251060250379;;
;602;540;541;0;52.21268298559318;taxiway;52.21268298559318;;
;603;541;137;0;52.21285536811343;taxiway;52.21285536811343;;
;604;140;542;0;50.14647445531823;taxiway;50.14647445531823;;
;605;542;543;0;50.146294969423245;taxiway;50.146294969423245;;
;606;543;544;0;50.14611548288583;taxiway;50.14611548288583;;
;607;544;545;0;50.14593599570599;taxiway;50.14593599570599;;
;608;545;480;0;50.14575650788371;taxiway;50.14575650788371;;
;609;383;566;0;64.8017001980206;taxiway;64.8017001980206;;
;610;566;567;0;64.80142240938221;taxiway;64.80142240938221;;
;611;567;494;0;64.80121406712193;taxiway;64.80121406712193;;
;612;88;614;0;64.6339073256755;taxiway;64.6339073256755;;
;613;614;615;0;64.63369844344193;taxiway;64.63369844344193;;
;614;615;90;0;64.6332806769496;taxiway;64.6332806769496;;
;615;144;617;0;53.260344037351196;taxiway;53.260344037351196;;
;616;617;618;0;53.26025954131532;taxiway;53.26025954131532;;
;617;618;90;0;53.260344037351196;taxiway;53.260344037351196;;
;618;90;619;0;73.91006145530824;taxiway;73.91006145530824;;
;619;619;91;0;73.9100005666263;taxiway;73.9100005666263;;
;620;112;610;0;64.64685670602776;taxiway;64.64685670602776;;
;621;610;611;0;64.6465782520214;taxiway;64.6465782520214;;
;622;611;85;0;64.64629979681564;taxiway;64.64629979681564;;
;623;110;575;0;51.05382162566211;taxiway;51.05382162566211;;
;624;575;85;0;51.05364532966715;taxiway;51.05364532966715;;
;625;85;576;0;53.6344457777794;taxiway;53.6344457777794;;
;626;576;577;0;53.63427796430263;taxiway;53.63427796430263;;
;627;577;578;0;53.63394233577389;taxiway;53.63394233577389;;
;628;578;86;0;53.6337745207219;taxiway;53.6337745207219;;
;629;86;579;0;55.34585403915387;taxiway;55.34585403915387;;
;630;579;89;0;55.34569141483232;taxiway;55.34569141483232;;
;631;89;580;0;59.66893645974541;taxiway;59.66893645974541;;
;632;580;581;0;59.66871019664254;taxiway;59.66871019664254;;
;633;581;582;0;59.668408511170746;taxiway;59.668408511170746;;
;634;582;583;0;59.66810682417361;taxiway;59.66810682417361;;
;635;583;91;0;59.66780513565111;taxiway;59.66780513565111;;
;636;91;584;0;58.137161743287145;taxiway;58.137161743287145;;
;637;584;585;0;58.136929518670925;taxiway;58.136929518670925;;
;638;585;586;0;58.136697293127085;taxiway;58.136697293127085;;
;639;586;587;0;58.13638765762567;taxiway;58.13638765762567;;
;640;587;60;0;58.13615542991735;taxiway;58.13615542991735;;
;641;60;588;0;50.26103487939536;taxiway;50.26103487939536;;
;642;588;589;0;50.26085580260563;taxiway;50.26085580260563;;
;643;589;458;0;50.260676725177866;taxiway;50.260676725177866;;
;644;120;616;0;63.557346197669105;taxiway;63.557346197669105;;
;645;616;88;0;63.55741700430488;taxiway;63.55741700430488;;
;646;453;612;0;55.428161934680084;taxiway;55.428161934680084;;
;647;612;87;0;55.42824312591784;taxiway;55.42824312591784;;
;648;87;613;0;51.45822890658093;taxiway;51.45822890658093;;
;649;613;121;0;51.45822890658093;taxiway;51.45822890658093;;
;650;111;531;0;58.40823205544898;taxiway;58.40823205544898;;
;651;531;452;0;58.40807795763953;taxiway;58.40807795763953;;
;652;452;532;0;58.063810045226774;taxiway;58.063810045226774;;
;653;532;533;0;58.063732539335064;taxiway;58.063732539335064;;
;654;533;534;0;58.063732539335064;taxiway;58.063732539335064;;
;655;534;535;0;58.06357752724128;taxiway;58.06357752724128;;
;656;535;110;0;58.06357752724128;taxiway;58.06357752724128;;
;657;448;525;0;64.83412384042698;taxiway;64.83412384042698;;
;658;525;526;0;64.83412384042698;taxiway;64.83412384042698;;
;659;526;464;0;64.83398501571797;taxiway;64.83398501571797;;
;660;451;527;0;50.33994565726715;taxiway;50.33994565726715;;
;661;527;528;0;50.33976686119167;taxiway;50.33976686119167;;
;662;528;529;0;50.339409267135515;taxiway;50.339409267135515;;
;663;529;530;0;50.33923046915486;taxiway;50.33923046915486;;
;664;530;110;0;50.33905167053914;taxiway;50.33905167053914;;
;665;446;546;0;72.63129727022154;taxiway;72.63129727022154;;
;666;546;117;0;72.63179295394828;taxiway;72.63179295394828;;
%END
